Name;Screen;CPU;VGA;RAM;SSD;Weight;OS;Battery;Price;Img;Label
Asus VivoBook 16X S5602;"16.0"" - 1920x1200";INTEL i5-12500H;INTEL Iris Xe G7 80 EU;8 GB DDR4;512 GB - SSD;1.8 Kg ;Windows 11 Home;6.7;21069594;https://dlcdnwebimgs.asus.com/gain/b43eec45-1af6-4322-a33a-3d50dbaf60bd/;Văn phòng
Asus ROG Zephyrus G14 ;"14.0"" - 1920x1080";AMD Ryzen 7 5800HS;NVIDIA GeForce RTX 3060 80W;16 GB DDR4;512 GB - SSD;1.6 Kg ;Windows 11 Home;6.5;25322508;https://dlcdnwebimgs.asus.com/gain/F53E4CAC-8A94-4394-87D2-37235A8E47F8/w1000/h732;Gaming
LG gram 14;"14.0"" - 1920x1200";AMD Ryzen 5 7530U;AMD Radeon Graphics;8 GB DDR4;512 GB - SSD;1.29 Kg ;Windows 11 Pro;12.2;20691828;https://m.media-amazon.com/images/I/71oEw8WrzgL.jpg;Mỏng nhẹ
MSI Gaming GF65;"15.6"" - 1920x1080";INTEL i7-10750H;NVIDIA GeForce GTX 1660 Ti;8 GB DDR4;512 GB - SSD;1.86 Kg ;Windows 10 Home;3.9;21362058;https://m.media-amazon.com/images/I/61xngCGseFL._AC_UF894,1000_QL80_.jpg;Gaming
MSI Crosshair 15 ;"15.6"" - 1920x1080";INTEL i7-11800H;NVIDIA GeForce RTX 3050 60W;8 GB DDR4;512 GB - SSD;2.1 Kg ;Windows 10 Home;4;21825126;https://asset.msi.com/resize/image/global/product/product_1639452976b16a284f06bded661b9d27f09ff5eafc.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png;Gaming
Dell Gaming G3 15;"15.6"" - 1920x1080";INTEL i5-10300H;NVIDIA GeForce GTX 1650 GDDR6;8 GB DDR4;256 GB - SSD;2.36 Kg ;Windows 10 Home;5.1;20594340;https://cdn.tgdd.vn/Products/Images/44/244384/dell-g3-15-i7-p89f002g3500c-600x600.jpg;Gaming
Asus Chromebook Vibe Flip CX3;"14.0"" - 1920x1200";INTEL i5-1235U;INTEL Iris Xe 80 EU;8 GB DDR4;256 GB - SSD;1.81 Kg ;Chrome OS;5.1;18729882;https://dlcdnwebimgs.asus.com/gain/08005eba-a214-41f5-8bd9-e6fd73281c37/;Văn phòng
Asus TUF Dash 15;"15.6"" - 1920x1080";INTEL i5-12450H;NVIDIA GeForce RTX 3050 75W;8 GB DDR5;512 GB - SSD;2 Kg ;Windows 11 Home;5.7;21898242;https://dlcdnwebimgs.asus.com/gain/89c3483e-d243-4371-89d2-4ea4b498dc08/;Gaming
Clevo  NS50;"15.6"" - 1920x1080";INTEL i5-1135G7;INTEL Iris Xe G7 80 EU;16 GB DDR4;512 GB - SSD;1.74 Kg ;Windows 11 Pro;8.3;21410802;https://noteb.com/res/img/models/3277_3.jpg;Văn phòng
MSI Summit E14 Evo;"14.0"" - 1920x1200";INTEL i5-1240P;INTEL Iris Xe G7 80 EU;16 GB DDR5;512 GB - SSD;1.6 Kg ;Windows 11 Pro;9.2;22982796;https://storage-asset.msi.com/global/picture/image/feature/nb/Summit/Summit-E14-Evo/EVO-cpu.png;Đồ hoạ, kỹ thuật
Lenovo  V14;"14.0"" - 1920x1080";INTEL i3-1315U;INTEL UHD Graphics;8 GB DDR4;256 GB - SSD;1.41 Kg ;Windows 11 Pro;3.2;15354360;https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6447/6447180_sd.jpg;Mỏng nhẹ
LG gram 16;"16.0"" - 2560x1600";INTEL i7-1165G7;INTEL Iris Xe G7 96 EU;16 GB DDR4;256 GB - SSD;1.19 Kg ;Windows 10 Home;9;24335442;https://www.lg.com/vn/images/laptops/md07572659/gallery/D-02.jpg;Mỏng nhẹ
Asus ZenBook 14 OLED UM3402;"14.0"" - 2880x1800";AMD Ryzen 7 5825U;AMD Radeon RX Vega 8 (Cezanne);8 GB DDR4;512 GB - SSD;1.39 Kg ;Windows 11 Home;10.9;23799258;https://dlcdnwebimgs.asus.com/gain/c1a88401-55c5-4c03-ae64-a7863cc40e01/w800;Mỏng nhẹ
Lenovo Yoga 7 16;"16.0"" - 1920x1200";AMD Ryzen 7 7735U;AMD Radeon 680M;16 GB DDR5;512 GB - SSD;2.04 Kg ;Windows 11 Home;8.2;23141214;https://laptop88.vn/media/product/8033_yoga.jpg;Văn phòng
HP EliteBook 850;"15.6"" - 1920x1080";INTEL i7-1165G7;INTEL Iris Xe G7 96 EU;16 GB DDR4;512 GB - SSD;1.68 Kg ;Windows 11 Pro;6.8;21898242;https://laptopsv.vn/wp-content/uploads/2020/02/Laptop-HP-Elitebook-850-G1-1200x840-1.jpg;Văn phòng
VAIO  14 FE;"14.1"" - 1920x1080";INTEL i5-1235U;INTEL Iris Xe 80 EU;8 GB DDR4;512 GB - SSD;1.6 Kg ;Windows 11 Home;4.7;17023842;https://us.vaio.com/cdn/shop/products/ANGLED_LEFT_VAIO_i7_METALLIC_ROSEGOLD_ART0000.png?v=1684798200;Văn phòng
Asus TUF A16 Advantage Edition;"16.0"" - 1920x1200";AMD Ryzen 7 7735HS;AMD Radeon RX 7600S;16 GB DDR5;512 GB - SSD;2.2 Kg ;Windows 11 Home;4.2;26809200;https://dlcdnwebimgs.asus.com/gain/ef32169a-aa3d-4d5b-9af1-092d29553e1f/;Gaming
Acer Predator Helios 16 Neo;"16.0"" - 2560x1600";INTEL i7-13700HX;NVIDIA GeForce RTX 4060 140W;16 GB DDR5;1024 GB - SSD;2.6 Kg ;Windows 11 Home;2.9;29977560;https://trungtran.vn/images/products/2023/original/acer-predator-2023-phn16-71-57w1_(4).png;Gaming
Xiaomi  RedmiBook 14;"14.0"" - 1920x1080";INTEL i5-10210U;NVIDIA GeForce MX250 10W;8 GB DDR4;512 GB - SSD;1.5 Kg ;Windows 10 Home;7.2;17779374;https://minhhightech.com/admin/sanpham/Redmibook-14-1.jpg;Mỏng nhẹ
Dell Gaming G5 15;"15.6"" - 1920x1080";INTEL i7-10750H;NVIDIA GeForce GTX 1650 Ti;8 GB DDR4;256 GB - SSD;2.34 Kg ;Windows 10 Home;5.1;22836564;https://anphat.com.vn/media/product/34513_dell_g3_15_3500.jpg;Gaming
Lenovo IdeaPad S340-15;"15.6"" - 1920x1080";AMD Ryzen 5 3500U;AMD Radeon RX Vega 8 (Picasso);8 GB DDR4;256 GB - SSD;1.8 Kg ;Windows 10 Home;9;16073334;https://static.lenovo.com/na/subseries/hero/lenovo-ideapad-s340-15-intel-blacklit-noglass-hero.png;Văn phòng
Asus ROG Zephyrus S15 ;"15.6"" - 1920x1080";INTEL i7-10875H;NVIDIA GeForce RTX 2080 SUPER Max-Q;32 GB DDR4;1024 GB - SSD;2 Kg ;Windows 10 Pro;5.7;29392632;https://dlcdnwebimgs.asus.com/gain/AFB6005B-FD87-4CFE-8D3A-8EBA9FBF3F70;Gaming
Asus VivoBook Pro 16 OLED;"16.0"" - 3840x2400";INTEL i7-12700H;INTEL Iris Xe G7 96 EU;16 GB DDR4;512 GB - SSD;1.88 Kg ;Windows 11 Home;5.5;26528922;https://dlcdnwebimgs.asus.com/gain/bfdbd671-c63c-4257-8bf8-7eb051497f6c/;Đồ hoạ, kỹ thuật
Asus VivoBook Flip 14;"14.0"" - 1920x1080";AMD Ryzen 7 4700U;AMD Radeon RX Vega 7 (Renoir);8 GB DDR4;512 GB - SSD;1.5 Kg ;Windows 10 Home;6.7;17669700;https://dlcdnwebimgs.asus.com/gain/3f9935e6-850b-49a8-b2a6-849f07995d6f/;Mỏng nhẹ
Lenovo  Slim 7 14;"14.0"" - 2880x1800";INTEL i7-1360P;INTEL Iris Xe 96 EU;16 GB DDR5;512 GB - SSD;1.44 Kg ;Windows 11 Home;6.2;24335442;https://p2-ofp.static.pub/ShareResource/na/subseries/hero/lenovo-slim-7i-14inch.png;Mỏng nhẹ
Asus  ExpertBook B5 B5402;"14.0"" - 1920x1080";INTEL i7-1195G7;INTEL Iris Xe G7 96 EU;16 GB DDR4;1024 GB - SSD;1.25 Kg ;Windows 11 Pro;8.2;23141214;https://dlcdnwebimgs.asus.com/gain/85f2f0de-b37d-4b40-9896-b914b530b164/;Mỏng nhẹ
Lenovo Legion Pro 5;"16.0"" - 2560x1600";AMD Ryzen 7 5800H;NVIDIA GeForce RTX 3070 140W;16 GB DDR4;1024 GB - SSD;2.45 Kg ;Windows 11 Home;3.2;31427694;https://p4-ofp.static.pub/fes/cms/2022/06/16/s444ye7sqwg6rv1b8on54vm77eopra543125.png;Gaming
Lenovo ThinkPad P16s;"16.0"" - 1920x1200";AMD Ryzen 7 PRO 6850U;AMD Radeon 680M;32 GB DDR5;512 GB - SSD;1.78 Kg ;Windows 11 Pro;6.6;23141214;https://p4-ofp.static.pub/fes/cms/2022/05/06/jd9jgb2t5klpele843ctbsll8ivbmp979413.png;Văn phòng
Asus ZenBook 14 UX425;"14.0"" - 1920x1080";INTEL i5-1135G7;INTEL Iris Xe G7 80 EU;8 GB DDR4;512 GB - SSD;1.17 Kg ;Windows 10 Home;7.7;21508290;https://dlcdnwebimgs.asus.com/gain/c61698ef-add4-4667-816e-48d524b99f87/;Mỏng nhẹ
Asus ZenBook 14 UM425;"14.0"" - 1920x1080";AMD Ryzen 7 5800H;AMD Radeon RX Vega 8 (Cezanne);16 GB DDR4;1024 GB - SSD;1.3 Kg ;Windows 10 Pro;5.8;23360562;https://dlcdnwebimgs.asus.com/gain/f2d9aff3-a5cb-46e6-841f-a0a8734590b6/;Mỏng nhẹ
Lenovo ThinkPad L15;"15.6"" - 1920x1080";INTEL i5-1135G7;INTEL Iris Xe G7 80 EU;8 GB DDR4;256 GB - SSD;1.98 Kg ;Windows 10 Pro;5.1;20704014;https://p3-ofp.static.pub/fes/cms/2022/03/21/vn2el0yrc8ue0wxtb5xm2mwnfljrov555172.png;Văn phòng
Asus TUF A15;"15.6"" - 1920x1080";AMD Ryzen 7 7735HS;NVIDIA GeForce RTX 4050 140W;16 GB DDR5;1024 GB - SSD;2.2 Kg ;Windows 11 Home;6.2;28003428;https://dlcdnwebimgs.asus.com/gain/4cc342ab-c4fa-42a9-8619-a340f6119bec/;Gaming
Dell Inspiron 16;"16.0"" - 1920x1200";INTEL i5-1235U;INTEL Iris Xe 80 EU;16 GB DDR4;512 GB - SSD;1.87 Kg ;Windows 11 Home;4.5;18632394;https://i.dell.com/is/image/DellContent/content/dam/ss2/product-images/dell-client-products/notebooks/inspiron-notebooks/16-5620/pdp/laptop-inspiron-16-5620-pdp-hero-sl.psd?fmt=jpg&wid=570&hei=400&fit=constrain%2C1&qlt=85;Văn phòng
Tongfang  QC71;"15.6"" - 2560x1440";INTEL i7-11800H;NVIDIA GeForce RTX 3070;32 GB DDR4;1024 GB - SSD;1.94 Kg ;Windows 11 Home;6.7;32877828;https://noteb.com/res/img/models/3819_3.jpg;Gaming
Dell Inspiron 14 2-in-1;"14.0"" - 1920x1200";INTEL i5-1235U;INTEL Iris Xe 80 EU;16 GB DDR4;512 GB - SSD;1.57 Kg ;Windows 11 Pro;4.4;19643832;https://i.dell.com/is/image/DellContent/content/dam/ss2/product-images/dell-client-products/notebooks/inspiron-notebooks/14-7430-2in1-intel/media-gallery/notebook-inspiron-14-7430-silver-fpr-gallery-2.psd?fmt=pjpg&pscan=auto&scl=1&wid=3681&hei=2343&qlt=100,1&resMode=sharp2&size=3681,2343&chrss=full&imwidth=5000;Văn phòng
MSI Sword 15;"15.6"" - 1920x1080";INTEL i7-11800H;NVIDIA GeForce RTX 3050 Ti 60W;16 GB DDR4;512 GB - SSD;2.25 Kg ;Windows 10 Home;4;24116094;https://no1computer.vn/images/products/2022/03/02/large/msi-sword-15-left_1646209912.jpg;Gaming
Lenovo ThinkBook 14s Yoga G3;"14.0"" - 1920x1080";INTEL i5-1335U;INTEL Iris Xe 80 EU;16 GB DDR4;256 GB - SSD;1.5 Kg ;Windows 11 Pro;4.9;24493860;https://p2-ofp.static.pub/fes/cms/2023/02/03/u0y7jj0lib6xdoichb9dapdpjdu48m812533.png;Mỏng nhẹ
Lenovo Legion Pro 5;"16.0"" - 2560x1600";INTEL i7-11800H;NVIDIA GeForce RTX 3050 95W;16 GB DDR4;512 GB - SSD;2.3 Kg ;Windows 10 Home;4.1;29758212;https://p4-ofp.static.pub/fes/cms/2022/06/16/s444ye7sqwg6rv1b8on54vm77eopra543125.png;Gaming
Lenovo ThinkPad P15s;"15.6"" - 1920x1080";INTEL i7-1165G7;NVIDIA Quadro T500;16 GB DDR4;512 GB - SSD;1.78 Kg ;Windows 10 Pro;6.2;25566228;https://product.hstatic.net/1000331874/product/thinkpad_p15s_c26a392fb12745c9b4093670d501ff82_master.jpg;Đồ hoạ, kỹ thuật
HP Chromebook 15;"15.6"" - 1920x1080";INTEL i3-8130U;INTEL HD Graphics 620;4 GB DDR4;128 GB - EMMC;1.81 Kg ;Chrome OS;9.5;17060400;https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c06320292.png;Văn phòng
Lenovo ThinkPad Z16;"16.0"" - 1920x1200";AMD Ryzen 7 PRO 6850H;AMD Radeon 680M;16 GB DDR5;512 GB - SSD;1.94 Kg ;Windows 11 Pro;6.9;25919622;https://p1-ofp.static.pub/fes/cms/2022/04/29/65kfbwvftiqkgti1q6l4pixnh1fig3043050.png;Gaming
Samsung Galaxy Book Odyssey 15 ;"15.6"" - 1920x1080";INTEL i7-11600H;NVIDIA GeForce RTX 3050 Ti;8 GB DDR4;512 GB - SSD;1.85 Kg ;Windows 11 Home;6.3;26809200;https://image-us.samsung.com/SamsungUS/home/computing/odyssey/Titan15_Odyssey_WiFi_MysticBlack_005_L-Perspective_US_RGB_Gallery-Image.jpg?$product-details-jpg$;Văn phòng
HP Pavilion Gaming 15;"15.6"" - 1920x1080";AMD Ryzen 7 4800H;NVIDIA GeForce GTX 1660 Ti;12 GB DDR4;512 GB - SSD;1.98 Kg ;Windows 10 Home;4;23628654;https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c06308795.png;Gaming
Acer Predator Helios 300 15;"15.6"" - 1920x1080";INTEL i7-10750H;NVIDIA GeForce RTX 2060;16 GB DDR4;512 GB - SSD;2.5 Kg ;Windows 10 Home;4.5;27467244;https://product.hstatic.net/1000167396/product/download_8348b959f177447584dbaff99b911449_master.png;Gaming
Dell Latitude 15;"15.6"" - 1920x1080";INTEL i5-1245U;INTEL Iris Xe 80 EU;16 GB DDR4;512 GB - SSD;1.59 Kg ;Windows 10 Pro;4.9;21776382;https://i.dell.com/is/image/DellContent//content/dam/ss2/product-images/page/franchise/latitude/us-sb-laptop-franchise-page-notebook-latitude-15-3520-800x550.png?fmt=jpg&wid=800&hei=550;Văn phòng
Lenovo  Slim 7 Pro X;"14.5"" - 3072x1920";AMD Ryzen 9 6900HS;NVIDIA GeForce RTX 3050;32 GB DDR5;1024 GB - SSD;1.45 Kg ;Windows 11 Home;4;29953188;https://p1-ofp.static.pub/ShareResource/na/subseries/hero/lenovo-slim-7-pro-x-14-inch-amd.png;Mỏng nhẹ
Acer Aspire 5 15;"15.6"" - 1920x1080";INTEL i5-1335U;INTEL Iris Xe 80 EU;16 GB DDR5;1024 GB - SSD;1.8 Kg ;Windows 11 Home;4;21934800;https://m.media-amazon.com/images/I/71kmViEHobL._AC_UF1000,1000_QL80_.jpg;Văn phòng
Clevo  NV41;"14.0"" - 1920x1080";INTEL i5-13500H;INTEL Iris Xe 80 EU;16 GB DDR4;512 GB - SSD;1.35 Kg ;Windows 11 Pro;5.2;22885308;https://www.gpucheck.com/static/laptop_img/t_3133_1.jpg;Mỏng nhẹ
MSI Pulse GL66;"15.6"" - 1920x1080";INTEL i7-11800H;NVIDIA GeForce RTX 3050 60W;8 GB DDR4;1024 GB - SSD;2.25 Kg ;Windows 11 Home;4;24018606;https://m.media-amazon.com/images/I/71x-XH7oSNL._AC_UF1000,1000_QL80_.jpg;Gaming
Acer Spin 3  ;"14.0"" - 1920x1080";INTEL i5-1235U;INTEL Iris Xe 80 EU;8 GB DDR4;512 GB - SSD;1.5 Kg ;Windows 11 Home;3.9;18997974;https://m.media-amazon.com/images/I/618MeMLpIPL._AC_UF1000,1000_QL80_.jpg;Văn phòng
MSI Creator M16;"16.0"" - 2560x1600";INTEL i7-12650H;NVIDIA GeForce RTX 3050 Ti 60W;16 GB DDR4;512 GB - SSD;2.26 Kg ;Windows 11 Pro;3.7;26748270;https://asset.msi.com/resize/image/global/product/product_16242467823ee6edba1caa27cb2dfc765522f449df.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png;Đồ hoạ, kỹ thuật
Dell Precision 14;"14.0"" - 1920x1200";INTEL i5-12500H;INTEL Iris Xe G7 80 EU;8 GB DDR5;256 GB - SSD;1.48 Kg ;Windows 11 Pro;7;26809200;https://i.dell.com/is/image/DellContent/content/dam/ss2/product-images/dell-client-products/workstations/mobile-workstations/precision/14-5470/media-gallery/workstation-precision-14-5470-gallery-1.psd?fmt=pjpg&pscan=auto&scl=1&wid=3355&hei=2166&qlt=100,1&resMode=sharp2&size=3355,2166&chrss=full&imwidth=5000;Văn phòng
Microsoft Surface Book 3 15;"15.0"" - 3240x2160";INTEL i7-1065G7;NVIDIA GeForce GTX 1660 Ti Max-Q;16 GB DDR4;256 GB - SSD;1.91 Kg ;Windows 10 Home;7.4;30343140;https://m.media-amazon.com/images/I/717iwhq63EL._AC_UF894,1000_QL80_.jpg;Đồ hoạ, kỹ thuật
Asus VivoBook Pro 15 OLED;"15.6"" - 1920x1080";INTEL i5-11300H;NVIDIA GeForce GTX 1650 Max-Q;8 GB DDR4;512 GB - SSD;1.65 Kg ;Windows 10 Home;5.5;22422240;https://m.media-amazon.com/images/I/71vz-82GlOL.jpg;Văn phòng
MSI Stealth 15M;"15.6"" - 1920x1080";INTEL i7-11375H;NVIDIA GeForce RTX 3060 65W;16 GB DDR4;512 GB - SSD;1.7 Kg ;Windows 10 Home;7.4;27905940;https://asset.msi.com/resize/image/global/product/product_161470972279ddfac4d2bac09a1dfe13b6e3401b20.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png;Gaming
MSI Creator Z16P;"16.0"" - 2560x1600";INTEL i7-12700H;NVIDIA GeForce RTX 3070 Ti;16 GB DDR5;1024 GB - SSD;2.39 Kg ;Windows 11 Pro;6;35241912;https://storage-asset.msi.com/ph/picture/2022%2036th%20Anniversary/Creator%20Z16P.png;Đồ hoạ, kỹ thuật
Asus VivoBook Pro 16X M7600;"16.0"" - 3840x2400";AMD Ryzen 9 6900HX;NVIDIA GeForce RTX 3050 Ti 45W;32 GB DDR5;1024 GB - SSD;2 Kg ;Windows 11 Home;6.1;32877828;https://dlcdnwebimgs.asus.com/gain/c63f0b0e-aa1a-468c-99c8-4a8f182560d6/;Gaming
Samsung Galaxy Book 2 Pro 15;"15.6"" - 1920x1080";INTEL i7-1260P;INTEL Iris Xe G7 96 EU;16 GB DDR5;512 GB - SSD;1.11 Kg ;Windows 11 Home;8.3;26809200;https://m.media-amazon.com/images/I/71b-jbLkeKL._AC_UF350,350_QL80_.jpg;Mỏng nhẹ
Lenovo ThinkPad X1 Carbon ;"14.0"" - 1920x1080";INTEL i5-10210U;INTEL HD Graphics 620;8 GB DDR4;256 GB - SSD;1.09 Kg ;Windows 10 Pro;8.2;24262326;https://m.media-amazon.com/images/I/71wJJL7q8nL.jpg;Mỏng nhẹ
Asus VivoBook S15 OLED K5504;"15.6"" - 2880x1620";INTEL i9-13900H;INTEL Iris Xe 96 EU;16 GB DDR5;1024 GB - SSD;1.7 Kg ;Windows 11 Home;6.2;26809200;https://dlcdnwebimgs.asus.com/gain/46e5809c-669e-4d0c-9d7d-363e4ea6afeb/;Đồ hoạ, kỹ thuật
Asus VivoBook Pro 15;"15.6"" - 1920x1080";AMD Ryzen 7 6800HS;NVIDIA GeForce RTX 3050;16 GB DDR4;512 GB - SSD;1.8 Kg ;Windows 11 Home;3.3;24372000;https://dlcdnwebimgs.asus.com/gain/7314a203-99d6-4e68-bb5e-c8e6f844b29e/;Gaming
Asus VivoBook S14 OLED K5404;"14.5"" - 2880x1800";INTEL i9-13900H;INTEL Iris Xe 96 EU;16 GB DDR5;1024 GB - SSD;1.5 Kg ;Windows 11 Home;6.6;29246400;https://dlcdnwebimgs.asus.com/gain/fb60d91c-aa39-49f1-a0f5-508ff1490186/;Đồ hoạ, kỹ thuật
Asus VivoBook Pro 15;"15.6"" - 1920x1080";INTEL i5-12450H;NVIDIA GeForce GTX 1650 Max-Q;8 GB DDR5;512 GB - SSD;1.8 Kg ;Windows 11 Home;3.8;22276008;https://dlcdnwebimgs.asus.com/gain/7314a203-99d6-4e68-bb5e-c8e6f844b29e/;Văn phòng
HP Victus 16z;"16.1"" - 1920x1080";AMD Ryzen 7 5800H;NVIDIA GeForce RTX 3050 Ti;16 GB DDR4;1024 GB - SSD;2.47 Kg ;Windows 11 Home;4.8;26955432;https://noteb.com/res/img/models/3622_1.jpg;Gaming
MSI Gaming GL65;"15.6"" - 1920x1080";INTEL i5-10300H;NVIDIA GeForce GTX 1650 GDDR5;8 GB DDR4;512 GB - SSD;2.3 Kg ;Windows 10 Home;3.9;23141214;https://m.media-amazon.com/images/I/81cAVFZEj4L._AC_UF894,1000_QL80_.jpg;Gaming
Asus VivoBook S15 S3502;"15.6"" - 1920x1080";AMD Ryzen 9 6900HX;AMD Radeon 680M;16 GB DDR5;1024 GB - SSD;1.8 Kg ;Windows 11 Home;4.8;21934800;https://dlcdnwebimgs.asus.com/gain/1db55cf3-81ab-4552-b126-d881aa5b42a5/;Gaming
Acer TravelMate P4 TMP416;"16.0"" - 1920x1200";AMD Ryzen 5 PRO 6650U;AMD Radeon 660M;16 GB DDR5;512 GB - SSD;1.68 Kg ;Windows 11 Pro;7;23311818;https://images.acer.com/is/image/acer/acer-travelmate-p4-tmp416-41-tmx60-41-fingerprint-backlit-sd-card-wallpaper-slate-blue-01-1?$Product-Cards-XL$;Văn phòng
Dell Precision 15;"15.6"" - 1920x1200";INTEL i7-11850H;NVIDIA Quadro T1200;16 GB DDR4;512 GB - SSD;2.04 Kg ;Windows 10 Pro;7.3;31037742;https://i.dell.com/is/image/DellContent/content/dam/ss2/product-images/dell-client-products/workstations/mobile-workstations/precision/15-5570/media-gallery/workstation-precision-15-5570-gallery-4.psd?fmt=png-alpha&pscan=auto&scl=1&hei=402&wid=657&qlt=100,1&resMode=sharp2&size=657,402&chrss=full;Đồ hoạ, kỹ thuật
Clevo  NS50;"15.6"" - 1920x1080";INTEL i5-1240P;INTEL Iris Xe G7 80 EU;8 GB DDR4;512 GB - SSD;1.74 Kg ;Windows 11 Home;9.4;24335442;https://noteb.com/res/img/models/3277_3.jpg;Văn phòng
Lenovo ThinkPad P16;"16.0"" - 2560x1600";INTEL i7-12850HX;NVIDIA Quadro RTX A2000 60W;16 GB DDR5;512 GB - SSD;2.95 Kg ;Windows 11 Pro;3;33767406;https://p1-ofp.static.pub/medias/24465631599_P16Gen1IMG_202205060554541666487946750.png;Đồ hoạ, kỹ thuật
Lenovo IdeaPad S145-15;"15.6"" - 1920x1080";AMD Ryzen 3 3200U;AMD Radeon RX Vega 3 (Picasso);20 GB DDR4;512 GB - SSD;1.85 Kg ;Windows 10 Home;6;17523468;https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjkyNzI0fGltYWdlL3BuZ3xoNGYvaDMyLzEwMDczMzk4NjA3OTAyLnBuZ3xkOWU0Y2EwOWMxNTVkYWQ0YWVlMTIwYzg1N2M1ODlkYTE0ZjZjMjA5NDJkNDZmOGJhZDAyY2EyMTRmZmQ1ZWQ4/ideapad-S145-15-intel-grey-hero.png;Văn phòng
Lenovo ThinkPad P15v;"15.6"" - 3840x2160";AMD Ryzen 7 PRO 6850H;AMD Radeon 680M;16 GB DDR5;512 GB - SSD;2.23 Kg ;Windows 11 Pro;5.2;30915882;https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzA0MjQ2fGltYWdlL3BuZ3xoNWEvaGViLzE0MzMyMjU1NTAyMzY2LnBuZ3w3NTVjMDdkZmE4YTU1ZjExNzdkNTljNDExZmQzZjEzNTBiNGI0Y2FjNGEzNjQyYTYxMDY4YjRhOWE4NDhkOGE2/lenovo-laptop-workstation-thinkpad-p15v-15-subseries-hero.png;Đồ hoạ, kỹ thuật
Dell Precision 14;"14.0"" - 1920x1080";INTEL i5-1250P;INTEL Iris Xe G7 96 EU;16 GB DDR5;256 GB - SSD;1.49 Kg ;Windows 11 Pro;8.3;27077292;https://i.dell.com/is/image/DellContent/content/dam/ss2/product-images/dell-client-products/workstations/mobile-workstations/precision/14-5470/media-gallery/workstation-precision-14-5470-gallery-1.psd?fmt=pjpg&pscan=auto&scl=1&wid=3355&hei=2166&qlt=100,1&resMode=sharp2&size=3355,2166&chrss=full&imwidth=5000;Văn phòng
Asus ROG Strix G15;"15.6"" - 2560x1440";AMD Ryzen 9 5980HX;AMD Radeon RX 6800M;16 GB DDR4;512 GB - SSD;2.3 Kg ;Windows 11 Home;5.8;33133734;https://dlcdnwebimgs.asus.com/gain/A96277F2-9062-45A7-8808-2C0C15E01813;Gaming
Microsoft Surface Laptop Studio;"14.4"" - 2400x1600";INTEL i5-11300H;INTEL Iris Xe G7 80 EU;16 GB DDR4;256 GB - SSD;1.82 Kg ;Windows 10 Home;5.7;26809200;https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE4OXzi?ver=3a58;Đồ hoạ, kỹ thuật
Gigabyte Aorus 15;"15.6"" - 2560x1440";INTEL i7-12700H;NVIDIA GeForce RTX 3070 Ti;16 GB DDR5;1024 GB - SSD;2.4 Kg ;Windows 11 Home;7;36472698;https://hanoicomputercdn.com/media/product/72995_laptop_gigabyte_gaming_aorus_15__9mf_e2vn583sh____5_.jpg;Gaming
Asus TUF FX505;"15.6"" - 1920x1080";INTEL i7-9750H;NVIDIA GeForce GTX 1650 GDDR5;8 GB DDR4;512 GB - SSD;2.3 Kg ;Windows 10 Home;3.6;22641588;https://www.asus.com/media/global/gallery/kilyjb19qi1qmsaj_setting_xxx_0_90_end_2000.png;Gaming
Lenovo ThinkBook 15p;"15.6"" - 3840x2160";INTEL i7-11800H;NVIDIA GeForce GTX 1650 GDDR6;16 GB DDR4;512 GB - SSD;1.9 Kg ;Windows 11 Pro;2.8;31062114;https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzE5MDY2fGltYWdlL3BuZ3xoMTgvaDIyLzE0MTkxNTM5MTkxODM4LnBuZ3w1OWY1ZTFkMGEwNzFmYjczZWIwNTJhNzU4NWUzYjExZDUyMDFiMWQxNGYyY2JlMDAzMDMzNjA5YTJkYmI3OTYz/lenovo-laptop-thinkbook-15p-gen-2-15-intel-subseries-hero.png;Đồ hoạ, kỹ thuật
Gigabyte Aorus 5;"15.6"" - 1920x1080";INTEL i7-12700H;NVIDIA GeForce RTX 3070 130W;16 GB DDR4;1024 GB - SSD;2.3 Kg ;Windows 11 Home;7.5;36155862;https://product.hstatic.net/200000320233/product/orus-5-ke4-72vn314sh-i7-12700h_b76682e0aa2a4d3db493e70600fb2934_master_67e1bdf065bc435c8382cb3f1e1529f1_grande.png;Gaming
Gigabyte Aorus 15P;"15.6"" - 1920x1080";INTEL i7-11800H;NVIDIA GeForce RTX 3060 115W;16 GB DDR4;512 GB - SSD;2.18 Kg ;Windows 10 Home;7.5;33596802;https://media-api-beta.thinkpro.vn/media/core/products/2022/9/26/gigabyte-aorus-15p-gaming-laptop-thinkpro-1.png;Gaming
